2015-01,97934.0
2015-02,95075.0
2015-03,93282.0
2015-04,91876.0
2015-05,90631.0
2015-06,90347.0
2015-07,89450.0
2015-08,88607.0
2015-09,87184.0
2015-10,86581.0
2015-11,85037.0
2015-12,84263.0
2016-01,84720.0
2016-02,83702.0
2016-03,82353.0
2016-04,80608.0
2016-05,79258.0
2016-06,79343.0
2016-07,77821.0
2016-08,77282.0
2016-09,76303.0
2016-10,76838.0
2016-11,75759.0
2016-12,75681.0
2017-01,68270.0
2017-02,69195.0
2017-03,69067.0
2017-04,69316.0
2017-05,70249.0
2017-06,70080.0
2017-07,69799.0
2017-08,69726.0
2017-09,69381.0
2017-10,70103.0
2017-11,69834.0
2017-12,70019.0
2018-01,67891.0
2018-02,68435.0
2018-03,68787.0
2018-04,68404.0
2018-05,69048.0
2018-06,69099.0
