2003-01,41522
2003-02,41534
2003-03,41325
2003-04,41402
2003-05,41486
2003-06,41613
2003-07,41862
2003-08,42089
2003-09,41822
2003-10,41869
2003-11,41754
2003-12,42034
2004-01,40472
2004-02,40560
2004-03,40610
2004-04,40764
2004-05,40683
2004-06,40896
2004-07,41468
2004-08,41503
2004-09,41071
2004-10,40597
2004-11,40396
2004-12,40487
2005-01,39452
2005-02,39582
2005-03,39622
2005-04,39118
2005-05,39140
2005-06,39401
2005-07,39701
2005-08,39915
2005-09,33984
2005-10,32731
2005-11,32798
2005-12,32705
2006-01,31301
2006-02,31634
2006-03,31992
2006-04,31999
2006-05,32542
2006-06,32798
2006-07,32924
2006-08,33038
2006-09,33057
2006-10,33564
2006-11,33835
2006-12,33933
